# ,	-5.15329159449778
# CD	-0.00579711768432596
JJR .	-2.96596671917146
JJR :	-5.41313304097662
JJR CC	-3.88466419107619
JJR CD	-5.90560952607441
JJR DT	-5.00766793286845
JJR IN	-1.13723882473914
JJR JJ	-3.03050524030904
JJR MD	-6.91721043775289
JJR NN	-1.31601455187179
JJR NNP	-4.05500955682342
JJR NNPS	-7.61035761831284
JJR NNS	-1.77700993930199
JJR PDT	-8.30350479887278
JJR PRP	-6.35759464981747
JJR PRP$	-7.20489251020467
JJR RB	-5.21246234551447
JJR RP	-6.51174532964473
JJR TO	-3.73915660740495
JJR VB	-8.30350479887278
JJR VBD	-5.90560952607441
JJR VBG	-6.35759464981747
JJR VBN	-6.00091970587874
JJR VBP	-6.69406688643868
JJR VBZ	-6.51174532964473
JJR WRB	-7.20489251020467
JJR ``	-6.69406688643868
JJS #	-7.78113850984502
JJS $	-4.52304197182353
JJS ''	-6.39484414872512
JJS ,	-3.63800378345348
JJS -LRB-	-7.78113850984502
JJS .	-4.41384267985854
JJS :	-5.38324323704664
JJS CC	-4.78540623629103
JJS CD	-2.67519303594444
JJS DT	-3.99694887592675
JJS EX	-6.68252622117691
JJS IN	-1.82271381681523
JJS JJ	-2.26770976368003
JJS MD	-7.08799132928507
JJS NN	-1.04417155184316
JJS NNP	-4.52304197182353
JJS NNPS	-6.39484414872512
JJS NNS	-1.86224465557187
JJS PDT	-6.68252622117691
JJS PRP	-5.38324323704664
JJS PRP$	-7.78113850984502
JJS RB	-4.14355235011863
JJS TO	-5.5839139325088
JJS VB	-5.8352283607897
JJS VBD	-5.70169696816518
JJS VBG	-5.14208118022976
JJS VBN	-5.29623186005702
JJS VBP	-4.41384267985854
JJS VBZ	-5.8352283607897
JJS WRB	-6.39484414872512
JJS ``	-6.68252622117691
LS ,	-2.31911439494526
LS -RRB-	-1.11514159061932
LS .	-0.89199803930511
LS :	-2.164963715118
LS JJ	-3.41772668361337
LS NN	-4.11087386417331
MD ''	-8.69767973226446
MD ,	-5.75324075309802
MD -LRB-	-8.69767973226446
MD -RRB-	-8.69767973226446
MD .	-6.21277308247646
MD :	-7.19360233548819
MD CC	-6.90592026303641
MD CD	-8.69767973226446
MD DT	-5.49900661471378
MD IN	-6.34630447510099
MD JJ	-7.59906744359635
MD JJR	-9.39082691282441
MD JJS	-9.39082691282441
MD MD	-8.69767973226446
MD NN	-7.08824181983036
MD NNP	-6.99293164002604
MD NNS	-7.31138537114457
MD PRP	-5.29648235060231
MD PRP$	-8.2922146241563
MD RB	-1.77503584078857
MD RBR	-6.6827767117222
MD RBS	-8.69767973226446
MD TO	-5.77990900018018
MD VB	-0.226007056150034
MD VBD	-7.59906744359635
MD VBG	-9.39082691282441
MD VBN	-7.44491676376909
MD VBP	-8.2922146241563
MD VBZ	-9.39082691282441
MD ``	-5.33038390227799
NN #	-11.3125702752865
NN $	-8.26804783756303
NN $$	-7.6490086291568
NN ''	-5.26756496125044
NN ,	-2.16208607046363
NN -LRB-	-6.46838318882786
NN -RRB-	-6.36381038490828
NN .	-2.21926946541162
NN :	-4.46828741925989
NN CC	-3.22646773961735
NN CD	-5.12020778581158
NN DT	-4.99360216154002
NN EX	-9.17250411179018
NN FW	-9.70313236285235
NN IN	-1.39545105751938
NN JJ	-4.75012618159273
NN JJR	-6.8017107687696
NN JJS	-9.92627591416656
NN MD	-4.04365014709273
NN NN	-2.10262998333161
NN NNP	-4.64053732982538
NN NNPS	-9.44076809838486
NN NNS	-2.54415154842905
NN PDT	-11.3125702752865
NN POS	-3.83016985982537
NN PRP	-5.45463712080299
NN PRP$	-8.19905496607607
NN RB	-4.03084055528752
NN RBR	-5.9774389356157
NN RBS	-9.60782218304803
NN RP	-7.44136926437856
NN SYM	-10.6194230947265
NN TO	-3.23372701931415
NN VB	-6.5676381469232
NN VBD	-3.02504185217469
NN VBG	-4.88689120678432
NN VBN	-4.57027943603184
NN VBP	-5.52108222021114
NN VBZ	-3.12791706196382
NN WDT	-4.84564824825027
NN WP	-6.04213811222795
NN WP$	-8.67351294567119
NN WRB	-6.04988008638156
NN ``	-6.03190784397713
NNP $	-8.34541145066081
NNP $$	-6.67143501708914
NNP ''	-5.96449451439686
NNP ,	-1.96862151658763
NNP -LRB-	-5.68800498237735
NNP -RRB-	-5.66998647687468
NNP .	-2.90813761902643
NNP :	-4.96164913082076
NNP CC	-3.16968030327518
NNP CD	-3.95370955046351
NNP DT	-6.01003653484377
NNP EX	-10.9481011361052
NNP FW	-7.77004730575725
NNP IN	-3.20050429741231
NNP JJ	-4.78058464521685
NNP JJR	-9.33866322367109
NNP JJS	-11.6412483166651
NNP MD	-4.50635746509926
NNP NN	-2.83512383339669
NNP NNP	-0.975110842087914
NNP NNPS	-4.15969261475562
NNP NNS	-3.71862474244785
NNP PDT	-11.6412483166651
NNP POS	-2.88220758914092
NNP PRP	-7.10864882351188
NNP PRP$	-9.24335304386677
NNP RB	-4.71271049850047
NNP RBR	-8.05772937820903
NNP RBS	-11.6412483166651
NNP RP	-9.84948884743709
NNP SYM	-10.9481011361052
NNP TO	-4.88315381223741
NNP VB	-6.94076795087272
NNP VBD	-2.72433984912134
NNP VBG	-6.38375294463736
NNP VBN	-7.10864882351188
NNP VBP	-5.51875550715075
NNP VBZ	-3.27674021291455
NNP WDT	-6.96841948220323
NNP WP	-7.45159357463871
NNP WP$	-11.6412483166651
NNP WRB	-7.61589662592999
NNP ``	-6.87907438186738
NNPS $$	-4.77296364221914
NNPS ''	-5.72847508724657
NNPS ,	-2.04964596898614
NNPS -LRB-	-5.95161863856078
NNPS -RRB-	-6.0851500311853
NNPS .	-2.56722837521501
NNPS :	-3.90392579519553
NNPS CC	-2.54212245408393
NNPS CD	-6.93244789157251
NNPS DT	-5.95161863856078
NNPS EX	-8.03106018024062
NNPS IN	-2.67920204676455
NNPS JJ	-5.25847145800084
NNPS JJR	-8.03106018024062
NNPS MD	-3.78256493819126
NNPS NN	-3.31256130894552
NNPS NNP	-1.26371705497523
NNPS NNPS	-4.2243976904703
NNPS NNS	-4.4757121187512
NNPS POS	-3.6616123277736
NNPS PRP	-6.64476581912073
NNPS PRP$	-8.03106018024062
NNPS RB	-4.29339056195725
NNPS RBR	-8.03106018024062
NNPS TO	-4.34218072612668
NNPS VB	-6.93244789157251
NNPS VBD	-2.52167184361264
NNPS VBG	-5.63316490744225
NNPS VBN	-6.23930071101256
NNPS VBP	-2.88939662373796
NNPS VBZ	-3.64903354556674
NNPS WDT	-8.03106018024062
NNPS WP	-4.77296364221914
NNPS WP$	-8.03106018024062
NNPS ``	-6.64476581912073
NNS $	-8.16559378051434
NNS $$	-6.90605112503359
NNS ''	-5.50633374358156
NNS ,	-2.08598754308065
NNS -LRB-	-5.46711303042828
NNS -RRB-	-6.39793186286535
NNS .	-2.0023792321317
NNS :	-3.97377687548342
NNS CC	-2.82485569808235
NNS CD	-6.43099272512623
NNS DT	-4.0760224970449
NNS EX	-9.41835674900971
NNS IN	-1.44807702928601
NNS JJ	-4.10679415571165
NNS JJR	-6.73277940375956
NNS JJS	-10.1115039295697
NNS MD	-3.58549723207836
NNS NN	-3.86733702890592
NNS NNP	-5.85352994356575
NNS NNPS	-10.5169690376778
NNS NNS	-4.53429299660292
NNS PDT	-9.82382185711787
NNS POS	-4.68655391208825
NNS PRP	-5.38117060062756
NNS PRP$	-8.37690287418155
NNS RB	-3.47119246079831
NNS RBR	-6.2542891606365
NNS RBS	-9.01289164090154
NNS RP	-7.27829058551344
NNS SYM	-11.2101162182378
NNS TO	-3.23043491585002
NNS VB	-5.52653645089908
NNS VBD	-2.59488928655016
NNS VBG	-4.26410222713854
NNS VBN	-3.8777470123087
NNS VBP	-2.47041968039474
NNS VBZ	-4.81987555117241
NNS WDT	-4.3890087459813
NNS WP	-4.9678929527826
NNS WP$	-7.71360865677128
NNS WRB	-6.13494240300394
NNS ``	-6.06262174142431
PDT DT	-0.0923733201310152
PDT JJ	-6.0913098820777
PDT NNP	-6.0913098820777
PDT PRP$	-2.48039196943347
POS #	-7.67730779074449
POS $	-4.65201671494895
POS ''	-7.9004513420587
POS ,	-5.12786261981892
POS -LRB-	-8.18813341451048
POS -RRB-	-6.98416061018454
POS .	-5.27941251794612
POS :	-8.59359852261864
POS CC	-5.03825046112923
POS CD	-3.70324939439689
POS DT	-7.9004513420587
POS FW	-8.59359852261864
POS IN	-5.88554832151643
POS JJ	-1.57385474168846
POS JJR	-6.06786987831039
POS JJS	-3.67361759679052
POS MD	-6.98416061018454
POS NN	-0.874690829885655
POS NNP	-2.23229604504565
POS NNPS	-5.62318405704894
POS NNS	-2.05329028455715
POS PRP	-9.28674570317859
POS PRP$	-8.18813341451048
POS RB	-5.19240114095649
POS RBR	-7.9004513420587
POS RBS	-6.02864916515711
POS TO	-8.59359852261864
POS VB	-7.9004513420587
POS VBD	-5.12786261981892
POS VBG	-4.45843196587629
POS VBN	-4.86790509538199
POS VBP	-7.67730779074449
POS VBZ	-5.54907608489522
POS WP	-8.59359852261864
POS WRB	-8.59359852261864
POS ``	-4.46646413757355
PRP $	-8.35861941075133
PRP ''	-7.77083274584921
PRP ,	-3.86326409077044
PRP -LRB-	-6.97232504963144
PRP -RRB-	-7.66547223019138
PRP .	-3.48494997172823
PRP :	-5.74854961800932
PRP CC	-4.85606953482888
PRP CD	-6.97232504963144
PRP DT	-4.43072305616689
PRP EX	-8.86944503451732
PRP FW	-9.96805732318543
PRP IN	-3.34931833966821
PRP JJ	-4.86819089536123
PRP JJR	-6.53407011870028
PRP JJS	-9.27491014262548
PRP MD	-2.0899019866821
PRP NN	-5.87371276096333
PRP NNP	-6.97232504963144
PRP NNPS	-9.96805732318543
PRP NNS	-6.87701486982711
PRP PDT	-9.27491014262548
PRP POS	-6.79000349283748
PRP PRP	-6.41270926169601
PRP PRP$	-8.86944503451732
PRP RB	-2.92402442591074
PRP RBR	-6.53407011870028
PRP RBS	-8.35861941075133
PRP RP	-5.46824765285516
PRP TO	-4.07641311135966
PRP VB	-4.38080866478518
PRP VBD	-1.37798548635662
PRP VBG	-5.97907327662115
PRP VBN	-6.016813604604
PRP VBP	-1.73614907962125
PRP VBZ	-1.52085750358973
PRP WDT	-8.17629785395737
PRP WP	-7.32899999357017
PRP WP$	-9.96805732318543
PRP WRB	-6.92353488546201
PRP ``	-5.6373239828991
PRP$ $	-4.8387284512065
PRP$ ,	-8.13456531721083
PRP$ -LRB-	-7.03595302854272
PRP$ -RRB-	-8.13456531721083
PRP$ .	-9.23317760587894
PRP$ :	-9.23317760587894
PRP$ CC	-7.62373969344484
PRP$ CD	-3.85789919819478
PRP$ FW	-8.13456531721083
PRP$ IN	-9.23317760587894
PRP$ JJ	-1.4240422077584
PRP$ JJR	-5.90097309570374
PRP$ JJS	-4.5418297236498
PRP$ NN	-0.817574270224336
PRP$ NNP	-3.01657150479408
PRP$ NNPS	-7.44141813665088
PRP$ NNS	-1.63177527129521
PRP$ RB	-5.20782591514379
PRP$ RBR	-8.54003042531899
PRP$ RBS	-6.18865516815552
PRP$ VBD	-8.13456531721083
PRP$ VBG	-4.88937218402526
PRP$ VBN	-4.94271816473055
PRP$ VBZ	-8.54003042531899
PRP$ ``	-5.34135730776831
RB #	-7.98493438094508
RB $	-4.3950256443902
RB $$	-7.84183353730441
RB ''	-6.50683247057207
RB ,	-2.33001899649397
RB -LRB-	-7.4588412850483
RB -RRB-	-7.7166703943504
RB .	-3.0034374646606
RB :	-5.43789595005008
RB CC	-4.69195058392316
RB CD	-3.20581088783355
RB DT	-3.0526765152033
RB EX	-7.11589653392147
RB FW	-9.85673655784668
RB IN	-2.05657348745371
RB JJ	-2.28217807364419
RB JJR	-4.35140502191431
RB JJS	-7.37182990805867
RB MD	-4.58117617842125
RB NN	-4.44509050599163
RB NNP	-4.98920210739109
RB NNPS	-8.24729864541257
RB NNS	-5.41408530135636
RB PDT	-7.33100791353842
RB POS	-8.60397358935131
RB PRP	-4.73575320658155
RB PRP$	-6.05007406807635
RB RB	-2.62183813753184
RB RBR	-4.85952428408256
RB RBS	-8.47044219672678
RB RP	-7.98493438094508
RB TO	-3.61354100257257
RB VB	-2.28346226542207
RB VBD	-2.90209769296569
RB VBG	-3.49629801121294
RB VBN	-2.51234055328792
RB VBP	-3.67052793394618
RB VBZ	-3.2616393373865
RB WDT	-8.24729864541257
RB WP	-6.72124234191752
RB WRB	-5.71360183145514
RB ``	-6.37549646851098
RBR ,	-2.78648426773024
RBR -LRB-	-7.68432406768116
RBR -RRB-	-7.68432406768116
RBR .	-2.10837496453484
RBR :	-4.97627386657894
RBR CC	-3.87766157791084
RBR CD	-7.68432406768116
RBR DT	-2.46938831007217
RBR IN	-1.44991334196278
RBR JJ	-1.162231269511
RBR JJR	-7.68432406768116
RBR MD	-6.07488615524705
RBR NN	-5.28642879488278
RBR NNS	-7.68432406768116
RBR PRP	-5.73841391862584
RBR RB	-2.61541986546092
RBR RBR	-7.68432406768116
RBR RP	-7.68432406768116
RBR TO	-4.04673790795477
RBR VB	-4.38848720167683
RBR VBD	-4.91173534544137
RBR VBG	-5.19941741789315
RBR VBN	-3.87766157791084
RBR VBP	-6.99117688712121
RBR VBZ	-5.8925645984531
RBR WRB	-6.99117688712121
RBR ``	-6.07488615524705
RBS ,	-4.93267375262654
RBS -LRB-	-6.31896811374643
RBS .	-4.93267375262654
RBS :	-5.62582093318649
RBS DT	-5.62582093318649
RBS IN	-3.10009228887823
RBS JJ	-0.315081046639895
RBS MD	-6.31896811374643
RBS NN	-6.31896811374643
RBS NNS	-5.62582093318649
RBS PRP	-6.31896811374643
RBS RB	-2.16008503038676
RBS TO	-4.70953020131233
RBS VB	-5.62582093318649
RBS VBD	-6.31896811374643
RBS VBG	-6.31896811374643
RBS VBN	-2.91777073208428
RBS VBP	-5.62582093318649
RBS VBZ	-6.31896811374643
RBS ``	-6.31896811374643
RP #	-7.40092596750941
RP $	-4.72677731808288
RP $$	-8.09407314806935
RP ''	-5.09834087451536
RP ,	-3.11046652636102
RP -LRB-	-7.40092596750941
RP -RRB-	-8.09407314806935
RP .	-2.77595315422514
